LAMMPS data file via write_data, version 22 Jul 2025, timestep = 380007, units = metal

11121 atoms
2 atom types
2824 bonds
1 bond types

-127.13010600195646 127.13010600195646 xlo xhi
-127.13010600195646 127.13010600195646 ylo yhi
-127.13010600195646 127.13010600195646 zlo zhi

Masses

1 63.546
2 14.007

Bond Coeffs # harmonic

1 71.594 1.0977

Atoms # full

9415 1971 2 0 -87.44255045387334 -60.09502695448863 -72.78375961639878 -1 -4 -1
8997 1762 2 0 -16.463928201768667 -62.96974117037209 -79.20313268431015 3 1 -1
8996 1762 2 0 -16.04007761043438 -63.29587796795365 -80.16349470880377 3 1 -1
5536 32 2 0 -109.72055421887457 -57.94487638711573 -79.19171401393689 2 -2 0
5537 32 2 0 -109.76188370728684 -58.57651597584277 -78.30573185540851 2 -2 0
8688 1608 2 0 -62.60669101252239 -56.71576797291941 -76.64464761971163 -1 1 1
8689 1608 2 0 -61.92073007894764 -57.17786942883157 -75.92370272519403 -1 1 1
6721 624 2 0 -97.02019814905817 -45.40391100816983 -81.46119234851597 3 3 3
6720 624 2 0 -96.16746161210872 -44.757413885255545 -81.15249774101237 3 3 3
9052 1790 2 0 -27.414835604012822 -43.158638637062325 -75.70609640369122 1 1 0
9053 1790 2 0 -28.50675050163386 -43.135124330906265 -75.86806167283342 1 1 0
6490 509 2 0 -7.725387365157218 -46.58834183649995 -74.07792658852279 1 3 -1
6491 509 2 0 -6.959126844568672 -47.2874966075199 -74.41753062954052 1 3 -1
8704 1616 2 0 3.1048293918029373 -46.61062889027241 -78.63742981673765 3 -1 -2
8705 1616 2 0 3.208653348931662 -45.550551081070765 -78.3919878869866 3 -1 -2
6715 621 2 0 -124.35776799599628 -36.190547496351954 -74.75162964844628 -1 1 3
6714 621 2 0 -124.54473494545928 -35.11858866302779 -74.98030060667645 -1 1 3
10258 2393 2 0 -67.8281076972697 -40.24606717836002 -77.98384746392433 2 2 0
10259 2393 2 0 -67.16331909932103 -40.98059909236943 -78.47237889457091 2 2 0
10082 2305 2 0 -56.385931699247294 -41.01806378626827 -80.87706560756939 -2 -3 0
6856 692 2 0 -36.49589848638034 -34.023914382113105 -74.2242397579287 -5 -3 2
6857 692 2 0 -36.205684982819506 -33.31598506042515 -75.00376556338654 -5 -3 2
9590 2059 2 0 -86.92296990178647 -19.512330083193902 -74.12505039088182 0 -1 2
9591 2059 2 0 -86.75386852057221 -20.49311434541167 -74.60993695599879 0 -1 2
7492 1010 2 0 -67.1479667135476 -24.136785569549687 -75.3091611463989 1 2 1
7493 1010 2 0 -67.1635332247575 -24.631758935581118 -74.33309216801437 1 2 1
7641 1084 2 0 -71.71149354204587 -11.421391824436569 -73.52134984398971 -4 3 1
7640 1084 2 0 -70.97200662693243 -10.666755393859859 -73.78128849896062 -4 3 1
10545 2536 2 0 -107.56381526597623 -1.854685722342623 -78.31135915415678 -2 1 1
10544 2536 2 0 -107.24542964425139 -1.0888972176909135 -77.60949640348255 -2 1 1
8315 1421 2 0 -102.86377459070289 -0.24696852096423072 -79.5348490677633 0 -2 6
8314 1421 2 0 -102.7455682422299 0.5219473201225355 -80.27001921542553 0 -2 6
8188 1358 2 0 -98.77252417239995 3.4682173563398493 -74.42358861912251 1 2 0
8189 1358 2 0 -97.92882100421183 4.120480058954897 -74.7471347692962 1 2 0
9227 1877 2 0 -101.07272057050557 -121.15269994072527 -70.25746768485399 1 -1 5
9226 1877 2 0 -100.60866877317848 -120.39814229799147 -70.90892666294522 1 -1 5
9839 2183 2 0 -80.97723807227749 -121.8896328695561 -70.19273137228548 -3 4 -2
9838 2183 2 0 -81.28168150160727 -122.30356378995175 -71.15338334631264 -3 4 -2
6592 560 2 0 -60.06713614737119 -126.14016680860735 -70.40039552903532 -1 2 -5
6593 560 2 0 -59.065348441528116 -125.88751364783298 -70.75607656235995 -1 2 -5
5502 15 2 0 -97.22418784384838 -116.36544395867625 -64.55300353297119 1 0 -1
5503 15 2 0 -98.29963928786691 -116.1605701097134 -64.5842633669962 1 0 -1
10349 2438 2 0 -15.956751778606773 -112.84633752361081 -66.3196034219647 1 -1 -2
10348 2438 2 0 -16.914238120546727 -113.27740512345585 -65.99060534152474 1 -1 -2
6108 318 2 0 -43.776256222384845 -104.10799420865663 -65.76915785998601 -2 -1 -2
6109 318 2 0 -44.735761958747446 -104.19304055555415 -65.26081570225259 -2 -1 -2
9920 2224 2 0 -36.599210320819566 -102.79575327220378 -70.62450077381173 1 -2 0
9921 2224 2 0 -35.68496657109063 -102.30183541892757 -71.0093606235459 1 -2 0
6659 593 2 0 1.4350198667987257 -105.49795989699155 -71.4762329975593 2 1 -2
6658 593 2 0 1.341992951974973 -104.40997409244483 -71.69766394581683 2 1 -2
6489 508 2 0 -36.67700450765831 -90.02259654639656 -64.90984806548737 0 1 3
6488 508 2 0 -37.778887889483656 -89.85186601273833 -64.93265322077325 0 1 3
9966 2247 2 0 -98.64641144454497 -80.49276954706232 -63.63038193056806 1 2 1
6823 675 2 0 -70.96017305486407 -78.8551092778861 -65.15413500273331 2 0 1
6822 675 2 0 -70.09127371229235 -79.34811224673155 -65.66046571050386 2 0 1
10068 2298 2 0 -42.155246072886655 -78.47955718291487 -68.7232138005569 5 -1 -1
10069 2298 2 0 -42.8833787676046 -77.70234362126477 -68.99504795518251 5 -1 -1
7144 836 2 0 -4.5853311256449985 -77.75174318582151 -71.78370644188684 -3 -2 2
7145 836 2 0 -4.017481260225267 -77.36967718641625 -70.91773626281018 -3 -2 2
9267 1897 2 0 -103.24824497902415 -71.80936320687624 -71.99362522768321 1 0 -4
9266 1897 2 0 -103.62054052612429 -70.88171688297034 -72.43920724151513 1 0 -4
